,category,amt,first,last,gender,street,city,state,lat,long,merch_lat,merch_long,is_fraud,trans_datetime,age,geometry
2116,misc_pos,921.05,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,41.0767,-74.5982,40.383473,-75.148116,1,2019-05-19 03:39:36,31,POINT (-75.148116 40.383473)
2117,grocery_pos,315.49,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.794393,-72.15866899999999,1,2019-05-19 03:50:27,37,POINT (-72.15866899999999 43.794393)
2118,shopping_net,1007.47,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,39.541137,-106.698121,1,2019-05-19 13:24:12,40,POINT (-106.698121 39.541137)
2119,shopping_net,1072.94,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.9146,-69.555435,1,2019-05-19 16:06:04,28,POINT (-69.555435 43.9146)
2120,shopping_net,905.88,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.708244,-70.406181,1,2019-05-19 18:29:53,28,POINT (-70.406181 43.708244)
2121,shopping_net,1019.96,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,40.353567,-106.503599,1,2019-05-19 22:22:54,40,POINT (-106.503599 40.353567)
2122,kids_pets,17.33,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.309343,-70.700479,1,2019-05-19 22:32:55,28,POINT (-70.700479 43.309343)
2123,travel,10.51,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,41.0767,-74.5982,41.86458,-73.85748199999999,1,2019-05-19 22:36:47,31,POINT (-73.85748199999999 41.86458)
2124,shopping_net,916.79,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.843171000000005,-72.13547,1,2019-05-19 22:42:58,37,POINT (-72.13547 43.843171000000005)
2125,shopping_net,1148.2,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.212062,-72.537626,1,2019-05-19 22:46:28,37,POINT (-72.537626 43.212062)
2126,shopping_net,1009.55,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.225369,-70.93562800000001,1,2019-05-19 22:51:50,28,POINT (-70.93562800000001 43.225369)
2127,shopping_pos,915.78,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,41.0767,-74.5982,41.753021,-73.753117,1,2019-05-19 23:35:08,31,POINT (-73.753117 41.753021)
2128,entertainment,519.54,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,41.0767,-74.5982,41.201105,-75.457856,1,2019-05-19 23:45:09,31,POINT (-75.457856 41.201105)
2129,shopping_net,1206.13,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,39.355581,-105.788249,1,2019-05-19 23:51:53,40,POINT (-105.788249 39.355581)
2130,grocery_net,11.83,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.196251,-69.102103,1,2019-05-20 00:00:52,28,POINT (-69.102103 43.196251)
2131,shopping_net,909.24,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.850095,-92.234714,1,2019-05-20 01:02:38,32,POINT (-92.234714 34.850095)
2132,entertainment,449.67,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,33.327923,-91.661265,1,2019-05-20 01:02:54,32,POINT (-91.661265 33.327923)
2133,grocery_net,10.36,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,40.394856,-105.701791,1,2019-05-20 01:09:49,40,POINT (-105.701791 40.394856)
2134,misc_net,850.47,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.92158,-92.282132,1,2019-05-20 01:18:13,32,POINT (-92.282132 34.92158)
2135,grocery_pos,306.7,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.559741,-71.324967,1,2019-05-20 01:22:39,37,POINT (-71.324967 43.559741)
2136,shopping_net,972.82,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.156813,-90.408773,1,2019-05-20 01:29:29,32,POINT (-90.408773 34.156813)
2137,grocery_pos,300.46,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,43.274821,-71.935998,1,2019-05-20 01:51:24,99,POINT (-71.935998 43.274821)
2138,misc_pos,7.52,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.577799,-91.379526,1,2019-05-20 02:41:43,32,POINT (-91.379526 34.577799)
2139,gas_transport,10.74,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.804709,-69.845701,1,2019-05-20 02:46:50,28,POINT (-69.845701 43.804709)
2140,shopping_net,958.33,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.516845,-91.385451,1,2019-05-20 02:48:37,32,POINT (-91.385451 34.516845)
2141,grocery_pos,315.48,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.033590999999994,-117.661666,1,2019-05-20 03:02:47,62,POINT (-117.661666 33.033590999999994)
2142,grocery_pos,297.07,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.078253,-71.917416,1,2019-05-20 03:27:29,37,POINT (-71.917416 43.078253)
2143,grocery_pos,307.24,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,44.700235,-70.520557,1,2019-05-20 03:44:23,28,POINT (-70.520557 44.700235)
2144,shopping_net,1025.83,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,33.797864000000004,-92.228039,1,2019-05-20 03:49:03,32,POINT (-92.228039 33.797864000000004)
2145,gas_transport,11.15,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,39.570466,-107.319323,1,2019-05-20 04:32:45,40,POINT (-107.319323 39.570466)
2146,grocery_pos,320.87,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.600553000000005,-69.418423,1,2019-05-20 10:41:39,28,POINT (-69.418423 43.600553000000005)
2147,misc_net,916.46,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.178688,-71.40061,1,2019-05-20 15:40:50,37,POINT (-71.40061 43.178688)
2148,kids_pets,19.82,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.061912,-91.073377,1,2019-05-20 17:27:08,32,POINT (-91.073377 34.061912)
2149,entertainment,561.06,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,44.174419,-69.058194,1,2019-05-20 22:00:26,28,POINT (-69.058194 44.174419)
2150,food_dining,126.96,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.021363,-91.823343,1,2019-05-20 22:03:30,32,POINT (-91.823343 34.021363)
2151,shopping_pos,1042.49,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,42.220202,-71.751317,1,2019-05-20 22:07:17,99,POINT (-71.751317 42.220202)
2152,shopping_net,978.75,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,44.42101,-69.006486,1,2019-05-20 22:08:25,28,POINT (-69.006486 44.42101)
2153,misc_pos,8.65,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,38.535131,-107.119232,1,2019-05-20 22:14:59,40,POINT (-107.119232 38.535131)
2154,entertainment,407.08,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,41.923201,-72.318896,1,2019-05-20 22:17:28,99,POINT (-72.318896 41.923201)
2155,misc_net,770.45,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.396117,-118.127135,1,2019-05-20 22:17:53,62,POINT (-118.127135 33.396117)
2156,shopping_net,985.99,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,44.162998,-69.39044399999999,1,2019-05-20 22:22:50,28,POINT (-69.39044399999999 44.162998)
2157,shopping_net,924.0,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,39.4584,-106.3851,38.56803,-106.687688,1,2019-05-20 22:30:07,40,POINT (-106.687688 38.56803)
2158,shopping_net,1053.47,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.697849,-71.984872,1,2019-05-20 22:39:58,37,POINT (-71.984872 43.697849)
2159,misc_pos,7.73,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.85233,-72.264315,1,2019-05-20 22:40:41,37,POINT (-72.264315 43.85233)
2160,shopping_net,1030.02,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,42.589148,-72.37270500000001,1,2019-05-20 22:42:37,37,POINT (-72.37270500000001 42.589148)
2161,shopping_net,1031.55,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,42.230066,-72.944852,1,2019-05-20 22:43:36,37,POINT (-72.944852 42.230066)
2162,shopping_net,1125.63,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.786161,-69.98759799999999,1,2019-05-20 22:49:51,28,POINT (-69.98759799999999 43.786161)
2163,misc_net,761.93,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,32.990922999999995,-118.706493,1,2019-05-20 22:59:31,62,POINT (-118.706493 32.990922999999995)
2164,misc_net,869.16,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,43.556232,-72.506439,1,2019-05-20 23:07:22,37,POINT (-72.506439 43.556232)
2165,shopping_net,1262.19,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,44.0575,-69.9656,43.879003,-70.439097,1,2019-05-20 23:09:59,28,POINT (-70.439097 43.879003)
2166,kids_pets,24.14,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.412382,-91.544078,1,2019-05-20 23:14:54,32,POINT (-91.544078 34.412382)
2167,misc_pos,7.72,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.800832,-118.916992,1,2019-05-20 23:18:27,62,POINT (-118.916992 33.800832)
2168,misc_net,665.68,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,41.784192,-71.889404,1,2019-05-20 23:23:38,99,POINT (-71.889404 41.784192)
2169,misc_net,888.97,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.926038,-118.047847,1,2019-05-20 23:28:15,62,POINT (-118.047847 33.926038)
2170,shopping_net,988.92,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.14525,-118.329441,1,2019-05-20 23:29:56,62,POINT (-118.329441 33.14525)
2171,shopping_net,1060.74,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,43.196000000000005,-72.3001,42.747212,-71.579143,1,2019-05-20 23:40:22,37,POINT (-71.579143 42.747212)
2172,misc_pos,10.1,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.06044,-119.091738,1,2019-05-20 23:42:46,62,POINT (-119.091738 33.06044)
2173,shopping_pos,1145.9,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,33.789752,-117.538701,1,2019-05-20 23:49:54,62,POINT (-117.538701 33.789752)
2174,grocery_pos,292.9,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,43.098175,-72.020826,1,2019-05-21 00:56:43,99,POINT (-72.020826 43.098175)
2175,grocery_pos,330.51,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,41.851659000000005,-71.304156,1,2019-05-21 02:19:27,99,POINT (-71.304156 41.851659000000005)
2176,grocery_pos,371.7,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,33.890441,-92.229934,1,2019-05-21 02:44:10,32,POINT (-92.229934 33.890441)
2177,gas_transport,11.14,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,34.640588,-117.863369,1,2019-05-21 03:56:16,62,POINT (-117.863369 34.640588)
2178,grocery_net,14.43,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.384624,-91.177773,1,2019-05-21 04:15:06,32,POINT (-91.177773 34.384624)
2179,shopping_net,1041.69,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,42.096601,-72.707537,1,2019-05-21 15:51:48,99,POINT (-72.707537 42.096601)
2180,shopping_net,957.4,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,33.9581,-118.1174,34.651145,-117.923465,1,2019-05-21 23:14:56,62,POINT (-117.923465 34.651145)
2181,personal_care,20.17,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,34.678448,-90.498247,1,2019-05-21 23:40:29,32,POINT (-90.498247 34.678448)
2182,personal_care,22.51,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,34.2853,-91.3336,33.744638,-91.781429,1,2019-05-21 23:40:42,32,POINT (-91.781429 33.744638)
2183,shopping_pos,852.16,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,41.86872,-71.796894,1,2019-05-21 23:48:51,99,POINT (-71.796894 41.86872)
2184,misc_net,704.16,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,42.3066,-71.9202,43.244289,-72.72196,1,2019-05-21 23:49:11,99,POINT (-72.72196 43.244289)
2185,grocery_net,9.71,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,38.79666,-95.318658,1,2019-05-22 00:17:46,50,POINT (-95.318658 38.79666)
2186,grocery_pos,326.13,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,38.943689,-94.674566,1,2019-05-22 00:55:28,50,POINT (-94.674566 38.943689)
2187,shopping_net,1048.41,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,42.06479,-124.229036,1,2019-05-22 02:01:55,42,POINT (-124.229036 42.06479)
2188,misc_net,828.47,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,41.921281,-125.089695,1,2019-05-22 02:26:28,42,POINT (-125.089695 41.921281)
2189,grocery_pos,397.97,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,41.713509,-125.091116,1,2019-05-22 02:44:57,42,POINT (-125.091116 41.713509)
2190,entertainment,544.63,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,41.215842,-124.41718,1,2019-05-22 22:15:16,42,POINT (-124.41718 41.215842)
2191,shopping_pos,925.49,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,38.077066,-95.796453,1,2019-05-22 22:46:13,50,POINT (-95.796453 38.077066)
2192,food_dining,124.71,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,42.871306,-124.64786399999998,1,2019-05-22 23:13:03,42,POINT (-124.64786399999998 42.871306)
2193,gas_transport,8.84,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.999552,-84.139586,1,2019-05-23 00:37:37,31,POINT (-84.139586 45.999552)
2194,gas_transport,9.75,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,46.136123,-84.796224,1,2019-05-23 00:59:16,31,POINT (-84.796224 46.136123)
2195,grocery_pos,319.58,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,38.114785,-95.093845,1,2019-05-23 01:16:21,50,POINT (-95.093845 38.114785)
2196,grocery_pos,280.47,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.558807,-95.672336,1,2019-05-23 02:01:37,50,POINT (-95.672336 39.558807)
2197,grocery_pos,350.77,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,42.607731,-124.663858,1,2019-05-23 02:09:05,42,POINT (-124.663858 42.607731)
2198,misc_net,754.98,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.058486,-94.97421,1,2019-05-23 02:26:53,50,POINT (-94.97421 39.058486)
2199,grocery_pos,310.24,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,38.583507,-96.312664,1,2019-05-23 02:33:51,50,POINT (-96.312664 38.583507)
2200,gas_transport,11.98,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.139863,-95.592504,1,2019-05-23 03:35:21,50,POINT (-95.592504 39.139863)
2201,grocery_pos,320.76,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.451083,-84.573605,1,2019-05-23 03:35:26,31,POINT (-84.573605 45.451083)
2202,entertainment,544.9,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.687043,-95.8468,1,2019-05-23 22:05:00,50,POINT (-95.8468 39.687043)
2203,shopping_net,1009.31,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.90999,-94.85084,1,2019-05-23 22:22:07,50,POINT (-94.85084 39.90999)
2204,shopping_net,853.5,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.231787,-85.339621,1,2019-05-23 22:28:19,31,POINT (-85.339621 45.231787)
2205,misc_net,850.38,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.377488,-83.73521600000001,1,2019-05-23 22:28:29,31,POINT (-83.73521600000001 45.377488)
2206,entertainment,485.64,Kendra,King,F,154 Hernandez Keys,Smith River,CA,41.9404,-124.1587,42.82876,-123.208734,1,2019-05-23 22:49:42,42,POINT (-123.208734 42.82876)
2207,shopping_net,909.0,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,39.0645,-95.6413,39.737768,-94.682893,1,2019-05-23 23:07:17,50,POINT (-94.682893 39.737768)
2208,grocery_pos,331.05,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,32.581681,-90.168852,1,2019-05-24 01:23:49,67,POINT (-90.168852 32.581681)
2209,grocery_pos,328.67,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,31.647493,-90.011511,1,2019-05-24 02:28:14,67,POINT (-90.011511 31.647493)
2210,grocery_pos,271.11,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.917293,-84.668301,1,2019-05-24 02:30:58,31,POINT (-84.668301 45.917293)
2211,grocery_pos,347.31,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.431643,-82.386545,1,2019-05-24 02:47:49,36,POINT (-82.386545 27.431643)
2212,grocery_pos,323.37,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.951345,-82.283424,1,2019-05-24 02:50:38,36,POINT (-82.283424 27.951345)
2213,gas_transport,10.15,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,45.697423,-85.261284,1,2019-05-24 03:16:01,31,POINT (-85.261284 45.697423)
2214,grocery_pos,298.4,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.943157,-83.237608,1,2019-05-24 05:23:31,36,POINT (-83.237608 27.943157)
2215,gas_transport,11.04,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,45.7549,-84.447,46.032496,-83.82775600000001,1,2019-05-24 08:45:11,31,POINT (-83.82775600000001 46.032496)
2216,misc_net,757.99,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.732333,-82.436047,1,2019-05-24 09:03:56,36,POINT (-82.436047 27.732333)
2217,grocery_pos,303.67,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.679901,-81.726989,1,2019-05-24 09:36:59,36,POINT (-81.726989 27.679901)
2218,grocery_pos,321.38,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,32.074403000000004,-90.207805,1,2019-05-24 10:20:03,67,POINT (-90.207805 32.074403000000004)
2219,grocery_pos,305.47,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,30.664959000000003,-89.717974,1,2019-05-24 22:45:29,67,POINT (-89.717974 30.664959000000003)
2220,shopping_pos,923.22,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,31.790054,-89.69695300000001,1,2019-05-24 22:47:40,67,POINT (-89.69695300000001 31.790054)
2221,shopping_net,957.51,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,30.880668,-90.526663,1,2019-05-24 23:36:20,67,POINT (-90.526663 30.880668)
2222,gas_transport,18.55,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,30.851566,-89.356887,1,2019-05-25 00:58:27,67,POINT (-89.356887 30.851566)
2223,gas_transport,21.45,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,31.451459000000003,-89.36731,1,2019-05-25 02:33:26,67,POINT (-89.36731 31.451459000000003)
2224,shopping_net,971.49,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,32.055679,-91.154475,1,2019-05-25 14:26:39,67,POINT (-91.154475 32.055679)
2225,shopping_pos,799.74,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.609339,-82.879576,1,2019-05-25 16:42:14,36,POINT (-82.879576 27.609339)
2226,misc_net,790.1,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,31.949469,-90.524579,1,2019-05-25 22:02:48,67,POINT (-90.524579 31.949469)
2227,shopping_net,980.15,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.325637,-82.945002,1,2019-05-25 22:02:55,36,POINT (-82.945002 27.325637)
2228,health_fitness,21.74,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,38.9311,-89.2463,39.120274,-89.136975,1,2019-05-25 22:02:59,50,POINT (-89.136975 39.120274)
2229,shopping_pos,924.87,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,31.6453,-90.1801,30.862325,-91.03353,1,2019-05-25 22:11:55,67,POINT (-91.03353 30.862325)
2230,shopping_net,928.19,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,42.6911,-71.1605,43.464862,-71.62719399999999,1,2019-05-25 22:21:15,40,POINT (-71.62719399999999 43.464862)
2231,home,215.28,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,38.9311,-89.2463,39.631119,-89.014211,1,2019-05-25 22:22:08,50,POINT (-89.014211 39.631119)
2232,shopping_net,1099.98,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,42.6911,-71.1605,43.355523,-70.97409300000001,1,2019-05-25 22:26:38,40,POINT (-70.97409300000001 43.355523)
2233,shopping_pos,785.52,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,27.7898,-82.7243,27.97392,-82.244281,1,2019-05-25 22:40:33,36,POINT (-82.244281 27.97392)
2234,misc_pos,7.95,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,42.6911,-71.1605,42.580576,-70.233212,1,2019-05-25 22:47:28,40,POINT (-70.233212 42.580576)
2235,personal_care,21.25,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,42.6911,-71.1605,43.679706,-72.129936,1,2019-05-25 22:49:21,40,POINT (-72.129936 43.679706)
2236,shopping_pos,1113.44,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,38.9311,-89.2463,39.057302,-89.485068,1,2019-05-25 22:57:01,50,POINT (-89.485068 39.057302)
2237,travel,9.52,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,38.9311,-89.2463,39.855049,-89.608769,1,2019-05-25 23:12:10,50,POINT (-89.608769 39.855049)
2238,shopping_net,886.21,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,42.6911,-71.1605,43.041305,-70.817338,1,2019-05-25 23:14:41,40,POINT (-70.817338 43.041305)
2239,health_fitness,19.36,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,38.9311,-89.2463,39.337344,-88.695627,1,2019-05-25 23:16:12,50,POINT (-88.695627 39.337344)
